prompt_length/mean,response_length/min,timing_s/adv,prompt_length/max,_step,global_seqlen/minmax_diff,prompt_length/min,actor/pg_clipfrac,critic/rewards/mean,actor/lr,timing_s/generate_sequences,critic/returns/max,perf/throughput,perf/total_num_tokens,training/epoch,perf/mfu/actor,timing_s/testing,actor/ppo_kl,response_length/clip_ratio,timing_per_token_ms/gen,timing_s/reshard,critic/returns/mean,timing_s/step,timing_s/start_profile,actor/pg_clipfrac_lower,timing_s/gen,critic/rewards/max,actor/pg_loss,critic/advantages/mean,perf/max_memory_reserved_gb,critic/score/max,timing_s/reward,actor/grad_norm,prompt_length/clip_ratio,global_seqlen/balanced_min,critic/score/mean,critic/advantages/max,timing_s/update_actor,perf/max_memory_allocated_gb,timing_per_token_ms/update_actor,_runtime,global_seqlen/balanced_max,critic/returns/min,_timestamp,global_seqlen/min,timing_s/old_log_prob,perf/time_per_step,critic/rewards/min,perf/cpu_memory_used_gb,response_length/mean,training/global_step,actor/entropy,val-core/openai/gsm8k/reward/mean@1,global_seqlen/max,timing_s/stop_profile,global_seqlen/mean,critic/advantages/min,timing_per_token_ms/adv,critic/score/min,response_length/max
94.41015625,39,0.04746357724070549,173,11,6976,62,0.000276442791800946,0.9208984375,1e-06,23.22926902770996,2.4748666286468506,477.10549769782705,583204,0,0.20683595613245354,,0.00010132558023201454,0.00390625,0.06474792117096481,0.6556190252304077,-0.007356991060078144,305.59488562494516,2.9653310775756836e-06,0.0,25.242106564342976,1,-0.00319594535176293,-0.007356991060078144,99.263671875,1,0.291481863707304,0.3514281213283539,0,145801,0.9208984375,2.4748666286468506,219.44484832510352,79.05275917053223,0.3762745940101637,3739.378805629,145801,-2.4748666286468506,1772983794.2686732,142308,60.533644039183855,305.59488562494516,0,223.68813705444336,190.357421875,11,0.20342835783958435,,149284,2.1979212760925293e-06,145801.0,-2.4748666286468506,8.138417644718742e-05,0,512
93.34765625,50,0.05140481889247894,186,12,5782,58,0.00023087266526999883,0.94580078125,1e-06,22.879390716552734,2.4748666286468506,475.778320539698,581857,0,0.20669226878359973,,4.300819512081944e-05,0.00146484375,0.06617217826180087,0.790864884853363,-0.00557433208450675,305.7395507954061,2.995133399963379e-06,0.0,25.85221277549863,1,-0.0020649672514991835,-0.00557433208450675,99.263671875,1,0.2878824584186077,0.5472783595323563,0,145464,0.94580078125,2.4748666286468506,219.05822740867734,79.05275917053223,0.3764812100029343,4045.420227309,145465,-2.4748666286468506,1772984100.0282671,142866,60.4600343182683,305.7395507954061,0,223.65711212158203,190.76220703125,12,0.20148631930351257,,148648,2.123415470123291e-06,145464.25,-2.4748666286468506,8.834613812754499e-05,0,512
94.69140625,55,0.05030439421534538,179,13,12939,58,0.0002754496890702285,0.947265625,1e-06,23.364410400390625,2.4748666286468506,477.7373494921431,584792,0,0.2072824456025172,,3.1764829145686235e-05,0.00048828125,0.06483199452174122,0.7948601245880127,-0.001865553087554872,306.0217086970806,2.5257468223571777e-06,0.0,25.340492706745863,1,-0.010616676649078727,-0.001865553087554872,99.263671875,1,0.29559314996004105,1.0712527707219124,0,146198,0.947265625,2.4748666286468506,219.5345738567412,79.05275917053223,0.3754062536025479,4351.303920471,146198,-2.4748666286468506,1772984406.0700486,138774,60.770651154220104,306.0217086970806,0,223.7977409362793,190.8515625,13,0.192519411444664,,151713,2.514570951461792e-06,146198.0,-2.4748666286468506,8.602100270753599e-05,0,512
93.4921875,51,0.0406363420188427,189,14,6107,55,0.0002964924033221905,0.92626953125,1e-06,23.337848663330078,2.4748666286468506,469.58392527680337,574516,0,0.20368293321391898,,6.680379829049343e-05,0.00146484375,0.06671491435967601,0.8467264771461487,-0.0017368898261338472,305.8643881715834,3.043562173843384e-06,0.0,25.55474765598774,1,-0.017773995801690035,-0.0017368898261338472,99.263671875,1,0.2890276461839676,0.35815949738025665,0,143629,0.92626953125,2.4748666286468506,219.50749077275395,79.05275917053223,0.3820737643037861,4656.552355793,143629,-2.4748666286468506,1772984711.953666,140839,60.44321050867438,305.8643881715834,0,223.87759017944336,187.033203125,14,0.18110345304012299,,146946,2.2351741790771484e-06,143629.0,-2.4748666286468506,7.073143658112689e-05,0,512
92.58984375,46,0.0514659620821476,150,15,6073,60,0.00022812811494077323,0.91943359375,1e-06,22.719451904296875,2.4748666286468506,467.3795707924057,570631,0,0.20271040291495485,,0.00012732608324483863,0.00244140625,0.06649412434104114,0.8074336051940918,-0.0012977273436263204,305.2288951314986,2.6747584342956543e-06,0.0,25.334726832807064,1,0.00012647616676986217,-0.0012977273436263204,99.263671875,1,0.2900213673710823,0.47923702746629715,0,142657,0.91943359375,2.4748666286468506,219.07768895849586,79.05275917053223,0.38392181455002594,4962.984530899,142658,-2.4748666286468506,1772985017.2020366,139299,60.439845375716686,305.2288951314986,0,223.86898803710938,186.03857421875,15,0.17690113186836243,,145372,2.3990869522094727e-06,142657.75,-2.4748666286468506,9.019131817610259e-05,0,512
93.99609375,5,0.05262472480535507,228,16,11040,46,0.0004355022492745775,0.9326171875,1e-06,23.134462356567383,2.4748666286468506,462.14885134783026,566434,0,0.20057551638596915,,6.378403350026929e-05,0.0009765625,0.06914582205407552,0.7838298678398132,0.0015697330236434937,306.4131817854941,2.730637788772583e-06,0.0,25.855697240680456,1,0.044427684479160234,0.0015697330236434937,99.263671875,1,0.28866496682167053,0.41709382832050323,0,141608,0.9326171875,2.4748666286468506,219.7555094398558,79.05275917053223,0.387963133286236,5269.746447013,141609,-2.4748666286468506,1772985323.6342814,135647,60.43064055591822,306.4131817854941,0,223.77826309204102,182.5830078125,16,0.1597515195608139,,146687,2.1830201148986816e-06,141608.5,-2.4748666286468506,9.290530724736699e-05,0,512
94.6484375,22,0.05039261281490326,183,17,4783,52,0.00021000414653826738,0.94189453125,1e-06,23.108314514160156,2.4748666286468506,473.06779420333015,580420,0,0.20554506155396984,,0.00017191498375979108,0.001953125,0.06627890794669067,0.7833592891693115,-0.0014833519235253334,306.7319352068007,2.864748239517212e-06,0.0,25.622100234031677,1,-0.006528109661303461,-0.0014833519235253334,99.263671875,1,0.29090263694524765,0.28979232534766197,0,145105,0.94189453125,2.4748666286468506,219.7590702176094,79.05275917053223,0.3786207749864054,5576.069509508,145105,-2.4748666286468506,1772985630.3962615,143166,60.98172430321574,306.7319352068007,0,223.82576751708984,188.759765625,17,0.1440819948911667,,147949,2.1532177925109863e-06,145105.0,-2.4748666286468506,8.682094485872861e-05,0,512
92.09765625,51,0.04834471270442009,201,18,9521,54,0.0003934120222766069,0.9375,1e-06,23.57779884338379,2.4748666286468506,477.79051392322646,585368,0,0.207374571466329,,1.3476505728249322e-05,0.00146484375,0.06494637049798291,0.8181902170181274,-0.001382589340209961,306.28904454037547,3.3713877201080322e-06,0.0,25.767602387815714,1,0.013066713232547045,-0.001382589340209961,99.263671875,1,0.29687870293855667,0.3532877489924431,0,146342,0.9375,2.4748666286468506,219.67588871717453,79.05275917053223,0.37527826720486007,5884.814543206,146342,-2.4748666286468506,1772985936.719269,142499,60.47000873088837,306.28904454037547,0,223.57143020629883,193.7265625,18,0.13532650470733643,,152020,2.3283064365386963e-06,146342.0,-2.4748666286468506,8.258858137858593e-05,0,512
95.58984375,42,0.05010046809911728,170,19,4718,60,0.0003555855782906292,0.9326171875,1e-06,25.02233123779297,2.4748666286468506,500.4531767476932,617989,0,0.21876286127437944,,9.404547597569035e-05,0.0048828125,0.06613513948609522,0.7895350456237793,-0.006189575418829918,308.71469535678625,3.207474946975708e-06,0.0,27.923644728958607,1,0.021975936484523118,-0.006189575418829918,99.263671875,1,0.2989811971783638,0.2665998712182045,0,154497,0.9326171875,2.4748666286468506,219.93647980317473,79.05275917053223,0.35589060614861223,6216.864470201,154498,-2.4748666286468506,1772986245.4642699,151432,60.47699271515012,308.71469535678625,0,223.7837371826172,206.16259765625,19,0.1280338317155838,,156150,2.4028122425079346e-06,154497.25,-2.4748666286468506,8.107016160338983e-05,0,512
95.28515625,66,0.05125030502676964,191,20,5713,54,0.0002251802070531994,0.94873046875,1e-06,24.922828674316406,1.6201815605163574,463.2968887055988,615315,0,0.21859147257851275,23.278788652271032,0.00015667421149601068,0.0009765625,0.06825974748131498,0.7857997417449951,-0.0043067713268101215,332.03061309084296,3.2708048820495605e-06,0.0,28.680766358971596,1,0.022499422575492645,-0.0043067713268101215,99.263671875,1,0.2994476817548275,0.30037157982587814,0,153828,0.94873046875,1.6201815605163574,219.12886986881495,79.05275917053223,0.35612470014352804,6524.382171674,153829,-2.4748666286468506,1772986577.5143101,151324,60.5614377707243,332.03061309084296,0,223.73433685302734,205.16162109375,20,0.11652001738548279,0.9029567854435178,157037,4.481524229049683e-06,153828.75,-2.4748666286468506,8.329116798187861e-05,0,512
91.53515625,69,0.04757726192474365,162,21,10173,58,0.00043777340988526703,0.93310546875,1e-06,24.30478858947754,2.4748666286468506,492.78413782444994,606111,0,0.21511179249026183,,0.0002264197085679598,0.0029296875,0.065084297132998,0.6526370048522949,-0.006520089693367481,307.49315647408366,1.3481825590133667e-05,0.0,27.247345741838217,1,0.0036368382861837745,-0.006520089693367481,99.263671875,1,0.2959408760070801,0.27967648953199387,0,151527,0.93310546875,2.4748666286468506,219.32064076513052,79.05275917053223,0.3618489695206497,6833.55677841,151528,-2.4748666286468506,1772986885.0320053,146714,60.55034989118576,307.49315647408366,0,223.88718032836914,204.41748046875,21,0.11131685972213745,,156887,2.294778823852539e-06,151527.75,-2.4748666286468506,7.849595523714905e-05,0,512
94.15234375,59,0.05257195979356766,207,22,12823,56,0.000491643104396644,0.947265625,1e-06,24.68871307373047,2.4748666286468506,488.8335050343891,604483,0,0.2141342816192611,,9.760673418668375e-05,0.00341796875,0.06913360018514876,2.002197265625,-0.010640681721270084,309.14564661309123,3.550201654434204e-06,0.0,28.459468718618155,1,0.022777211992433877,-0.010640681721270084,99.263671875,1,0.29729827865958214,0.28296535089612007,0,151120,0.947265625,2.4748666286468506,219.76778203994036,79.05275917053223,0.36356321358903454,7140.480827008,151121,-2.4748666286468506,1772987194.206573,144209,60.540580201894045,309.14564661309123,0,223.88258361816406,201.00537109375,22,0.09817635267972946,,157032,2.5890767574310303e-06,151120.75,-2.4748666286468506,8.69701212334634e-05,0,512
93.28515625,55,0.050243981182575226,176,23,8402,54,0.00046719773945369525,0.9345703125,1e-06,23.515277862548828,2.4748666286468506,480.77538800691815,590207,0,0.20946071339626535,,0.00021255538536024687,0.0029296875,0.06608935738193487,0.7841796875,-0.005187633913010359,306.90370946750045,3.0994415283203125e-06,0.0,26.380161803215742,1,0.005965590913547203,-0.005187633913010359,99.263671875,1,0.29313842952251434,0.3954521343111992,0,147551,0.9345703125,2.4748666286468506,219.30915236845613,79.05275917053223,0.37158005982385184,7448.365334342,147552,-2.4748666286468506,1772987501.130613,143659,60.839333806186914,306.90370946750045,0,223.84075546264648,194.90185546875,23,0.09592943638563156,,152061,2.60770320892334e-06,147551.75,-2.4748666286468506,8.5129422698435e-05,0,512
92.9140625,58,0.055259689688682556,206,24,7687,57,0.00022300426462606993,0.95361328125,1e-06,24.472808837890625,2.4748666286468506,492.9543599557701,607054,0,0.21496392639764453,,0.00015999258960164298,0.00244140625,0.06430921283925681,1.313131332397461,0.0013993052998557687,307.8652149736881,2.678483724594116e-06,0.0,26.801893398165703,1,-0.021383935294579715,0.0013993052998557687,99.263671875,1,0.2966616488993168,0.2530326470732689,0,151763,0.95361328125,2.4748666286468506,219.85813715308905,79.05275917053223,0.3621722897025455,7755.518305055,151764,-2.4748666286468506,1772987809.0151188,148033,60.82296707108617,307.8652149736881,0,223.88866806030273,203.4990234375,24,0.08937742561101913,,155720,2.305954694747925e-06,151763.5,-2.4748666286468506,9.102928189037969e-05,0,512
93.7578125,52,0.045907068997621536,159,25,14883,59,0.00032580350671196356,0.966796875,1e-06,24.11745262145996,1.6201815605163574,485.2207381847499,596095,0,0.21138174503025065,,-2.3939703623909736e-06,0.00048828125,0.06623565989329058,0.7851832509040833,-0.0032680623698979616,307.12568172067404,3.0472874641418457e-06,0.0,26.764439214020967,1,-0.010374375386163592,-0.0032680623698979616,99.263671875,1,0.2946886382997036,0.26680484414100647,0,149023,0.966796875,1.6201815605163574,219.48083029687405,79.05275917053223,0.36819773743593565,8063.082514623,149024,-2.4748666286468506,1772988116.168151,142757,60.51146476343274,307.12568172067404,0,223.84601211547852,197.30419921875,25,0.08828192949295044,,157640,2.0153820514678955e-06,149023.75,-2.4748666286468506,7.70130079897022e-05,0,512
93.5546875,50,0.048863932490348816,202,26,8693,55,0.0004025049383926671,0.95703125,1e-06,23.401290893554688,2.4748666286468506,486.1122773880067,597998,0,0.2116804387044112,,3.5998097203560064e-05,0.0029296875,0.06524132539153223,1.499643087387085,-0.00040592675213702023,307.54109071940184,3.3564865589141846e-06,0.0,26.513944156467915,1,0.0001985345152206719,-0.00040592675213702023,99.263671875,1,0.2942529544234276,0.2490578293800354,0,149499,0.95703125,2.4748666286468506,219.87321040779352,79.05275917053223,0.36768218356548604,8370.090448338,149500,-2.4748666286468506,1772988423.7323723,145840,60.78378612548113,307.54109071940184,0,223.88441848754883,198.4365234375,26,0.08553496748209,,154533,2.3692846298217773e-06,149499.5,-2.4748666286468506,8.171253497561667e-05,0,512
92.47265625,58,0.0482695996761322,192,27,8457,60,0.0002084093748635496,0.94189453125,1e-06,23.393585205078125,2.4748666286468506,482.9845368637225,593073,0,0.21034734121659177,,6.623571371733306e-05,0.001953125,0.06595885451370077,0.9136487245559692,0.0021976332645863295,306.9834304898977,3.300607204437256e-06,0.0,26.62686401978135,1,-0.0003580850316211581,0.0021976332645863295,99.263671875,1,0.2971339300274849,0.36165666207671165,0,148268,0.94189453125,2.4748666286468506,219.45487835258245,79.05275917053223,0.3700301284202492,8678.51258624,148269,-2.4748666286468506,1772988730.7402744,145343,60.52489427477121,306.9834304898977,0,223.938232421875,197.11376953125,27,0.08572994917631149,,153800,2.596527338027954e-06,148268.25,-2.4748666286468506,8.138896843412564e-05,0,512
93.58203125,62,0.05510442331433296,167,28,7218,56,0.00025619884490879485,0.93310546875,1e-06,24.309907913208008,2.4748666286468506,485.5719834839546,599002,0,0.21210174702982323,,0.00024294222362186702,0.00146484375,0.06718513773130157,1.4646631479263306,-0.0033135979901999235,308.4002065472305,3.3974647521972656e-06,0.0,27.367597114294767,1,-0.006214084438397549,-0.0033135979901999235,99.263671875,1,0.29580721631646156,0.28944677114486694,0,149750,0.93310546875,2.4748666286468506,219.84066450595856,79.05275917053223,0.3670115700881776,8986.931723247,149751,-2.4748666286468506,1772989039.162383,144485,60.813702899962664,308.4002065472305,0,223.9440574645996,198.8994140625,28,0.08391713351011276,,151703,2.298504114151001e-06,149750.5,-2.4748666286468506,9.199372174772867e-05,0,512
94.359375,65,0.0465933121740818,222,29,8052,56,0.0005040676196585991,0.931640625,1e-06,24.59210205078125,2.4748666286468506,493.47382764621375,608749,0,0.21580516798475843,,0.00019640834375422855,0.0048828125,0.06736970304279985,0.9659544229507446,-0.008670450188219547,308.39984103292227,1.2464821338653564e-05,0.0,27.992178983986378,1,-0.0027734660616260953,-0.008670450188219547,99.263671875,1,0.2942739725112915,0.31241557747125626,0,152187,0.931640625,2.4748666286468506,219.59303761646152,79.05275917053223,0.3607283751044544,9317.409900123,152188,-2.4748666286468506,1772989347.5815277,146909,60.4457817748189,308.39984103292227,0,223.95355987548828,202.88134765625,29,0.08270590752363205,,154961,2.0228326320648193e-06,152187.25,-2.4748666286468506,7.653944757869303e-05,0,512
94.54296875,68,0.05690532550215721,192,30,11823,57,0.00033816702216427075,0.95263671875,1e-06,23.85735321044922,2.4748666286468506,454.30196478807636,599678,1,0.21301640876263497,22.492785543203354,6.499883920696448e-05,0.00048828125,0.06748317007472095,0.958480954170227,0.0003490902599878609,329.9996733888984,1.0389834642410278e-05,0.0,27.40181114152074,1,-0.012786500912625343,0.0003490902599878609,99.263671875,1,0.2963147684931755,0.22903778031468391,0,149919,0.95263671875,2.4748666286468506,219.14429688826203,79.05275917053223,0.36543661246245823,9624.137212693,149920,-2.4748666286468506,1772989678.059769,144940,60.56151160597801,329.9996733888984,0,223.21371841430664,198.2685546875,30,0.07017689943313599,0.9014404852160728,156763,5.763024091720581e-06,149919.5,-2.4748666286468506,9.489313515279401e-05,0,512
92.9453125,61,0.051439929753541946,191,31,7397,56,0.00045800361931469524,0.953125,1e-06,22.770755767822266,2.4748666286468506,483.2374348290379,592843,1,0.21000041203054093,,0.000279490243087821,0.001953125,0.06464893028959853,0.7660644054412842,-0.0008073413046076894,306.7037843465805,2.600252628326416e-06,0.0,26.020612601190805,1,-0.025725241808686405,-0.0008073413046076894,99.263671875,1,0.29838334023952484,0.2961197644472122,0,148210,0.953125,2.4748666286468506,219.73698657751083,79.05275917053223,0.3706495422523515,9930.159197514,148211,-2.4748666286468506,1772989984.787052,144192,60.560760010033846,306.7037843465805,0,223.39602661132812,196.52880859375,31,0.07021097093820572,,151589,2.2836029529571533e-06,148210.75,-2.4748666286468506,8.67682164646322e-05,0,512
90.9375,59,0.04697352647781372,191,32,4671,59,0.00027927318387810374,0.96923828125,1e-06,23.376094818115234,2.4748666286468506,471.8017544797373,577494,1,0.20495731180069335,,0.0001910658552901623,0.00048828125,0.06607917154968176,0.9628344178199768,-0.0007783917826600373,306.004584826529,2.425163984298706e-06,0.0,25.85374018549919,1,-0.0057279636966995895,-0.0007783917826600373,99.263671875,1,0.28857413679361343,0.23323943093419075,0,144373,0.96923828125,2.4748666286468506,219.23022588342428,79.05275917053223,0.37962338289821934,10237.457426035,144374,-2.4748666286468506,1772990290.8090644,142147,60.55886785313487,306.004584826529,0,223.47459030151367,191.0419921875,32,0.07089279592037201,,146818,1.8738210201263428e-06,144373.5,-2.4748666286468506,8.134028488229094e-05,0,512
95.05859375,66,0.050497591495513916,196,33,6932,55,0.00034930578112835065,0.9365234375,1e-06,24.113862991333008,2.4748666286468506,493.4963603174951,606543,1,0.21516128342270893,,0.0003193510015080392,0.00146484375,0.06504355071114065,0.8845216035842896,-0.002861697692424059,307.26822362467647,2.689659595489502e-06,0.0,26.78903192654252,1,0.0141403747984441,-0.002861697692424059,99.263671875,1,0.2975816987454891,0.2497614435851574,0,151635,0.9365234375,2.4748666286468506,219.43524791300297,79.05275917053223,0.3617802001061804,10545.526687654,151636,-2.4748666286468506,1772990598.1072025,147178,60.66341808438301,307.26822362467647,0,223.49572372436523,201.10498046875,33,0.06937265396118164,,154110,2.1383166313171387e-06,151635.75,-2.4748666286468506,8.325475934189978e-05,0,512
