critic/values/mean,_runtime,critic/rewards/mean,timing_s/reshard,perf/throughput,prompt_length/min,prompt_length/max,global_seqlen/balanced_max,actor/pg_clipfrac_lower,_step,timing_s/step,timing_per_token_ms/update_actor,critic/score/min,timing_s/reward,perf/max_memory_allocated_gb,critic/lr,response_length/mean,timing_s/values,timing_s/start_profile,actor/grad_norm,perf/cpu_memory_used_gb,global_seqlen/max,timing_s/update_critic,perf/total_num_tokens,timing_per_token_ms/values,timing_per_token_ms/gen,prompt_length/mean,critic/score/max,actor/ppo_kl,actor/entropy,critic/returns/max,critic/score/mean,critic/advantages/max,response_length/min,global_seqlen/mean,perf/mfu/actor,timing_s/update_actor,perf/time_per_step,critic/rewards/max,critic/advantages/mean,timing_s/stop_profile,critic/returns/mean,timing_s/gen,val-core/openai/gsm8k/reward/mean@1,critic/values/min,critic/returns/min,timing_per_token_ms/update_critic,perf/mfu/critic,prompt_length/clip_ratio,critic/grad_norm,timing_s/adv,critic/vf_clipfrac,timing_s/generate_sequences,global_seqlen/minmax_diff,training/epoch,actor/lr,critic/vpred_mean,critic/values/max,timing_s/old_log_prob,timing_s/testing,_timestamp,critic/vf_explained_var,response_length/clip_ratio,critic/advantages/min,response_length/max,training/global_step,global_seqlen/min,perf/max_memory_reserved_gb,timing_per_token_ms/adv,global_seqlen/balanced_min,actor/pg_clipfrac,actor/pg_loss,critic/rewards/min,critic/vf_loss
0.46484375,675.63911325,0.85546875,0.7839602828025818,370.7094066141004,58,186,18417,0.0,12,49.67839949950576,0.3867567295553339,0,0.03697923943400383,69.36424350738525,1e-05,194.40625,0.9274332299828529,2.7939677238464355e-06,2.237053006887436,224.47031021118164,19053,3.9964887276291847,73665,0.012589876196061263,0.1667977046186164,93.34765625,1,-0.00011736848682630807,0.3159112334251404,1,0.85546875,2.6402831077575684,5,18416.25,0.2013026383622956,28.490434482693672,49.67839949950576,1,-1.670961324862219e-08,2.436339855194092e-06,0.8190001845359802,8.301188163459301,,-1.0546875,0.0,0.05425220562857781,0.12054792884557337,0,87.85335731506348,0.04051002860069275,0.11615836893906817,6.167453765869141,1225,0,1e-06,0.9716983698308468,1.9140625,7.880349084734917,,1772958521.7192235,-0.4772322177886963,0.0078125,-4.095825672149658,512,12,17828,91.654296875,0.0005499223321888652,18416,0.0014864298864267766,-0.11687422171235085,0,0.18217183137312531
1.1484375,725.347978902,0.92578125,0.7959963083267212,369.5825492889252,58,179,18144,0.0,13,49.09187415614724,0.3901929336510151,0,0.03711361810564995,69.36424350738525,1e-05,188.80078125,0.8974813185632229,2.991408109664917e-06,1.6912590265274048,224.50770568847656,18794,4.215385928750038,72574,0.01236643038227496,0.16490506443397157,94.69140625,1,0.00023996110439838958,0.26015201210975647,1,0.92578125,2.9155707359313965,47,18143.5,0.19947718797817388,28.31786196678877,49.09187415614724,1,1.2272886706909958e-08,1.8775463104248047e-06,0.9170132279396057,7.9703564792871475,,0.08544921875,0.0,0.05808396848389283,0.11309439138454316,0,93.2877721786499,0.04065738245844841,0.05137039582041325,5.530403137207031,1924,0,1e-06,0.6821911763399839,2.140625,7.6081119813025,,1772958570.818437,-0.23794257640838623,0.0,-5.871581077575684,489,13,16870,91.654296875,0.0005602196717619038,18143,0.0016437166195828468,0.001260196033399552,0,0.11470691277645528
1.0703125,774.660838835,0.90234375,0.7824892997741699,357.0783264277505,55,189,17748,0.0,14,49.70128032565117,0.3943173763309128,0,0.037026043981313705,69.36424350738525,1e-05,183.80859375,1.188864391297102,3.0584633350372314e-06,1.864874541759491,224.56645584106445,18098,4.024193216115236,70989,0.01674716352247675,0.1877992391275962,93.4921875,1,4.00288772652857e-05,0.25528204441070557,1,0.90234375,2.679683208465576,50,17747.25,0.19736569006912327,27.99219622835517,49.70128032565117,1,8.086622926839482e-08,1.7993152141571045e-06,0.8634364008903503,8.836893197149038,,-0.41796875,0.0,0.056687560271524266,0.11528821081477092,0,68.77640438079834,0.0406624972820282,0.018248736414534505,6.308146953582764,865,0,1e-06,0.9371897093951702,1.8828125,7.576450731605291,,1772958620.5272274,-0.029204607009887695,0.01171875,-4.255265712738037,512,14,17233,91.654296875,0.0005727999729821268,17747,0.0008404985419474542,0.1609191596508026,0,0.13181008049286902
0.4296875,824.225967542,0.90234375,0.7833657264709473,364.20860851602754,60,150,17958,0.0,15,49.305534191429615,0.3917833222028324,0,0.037343211472034454,69.36424350738525,1e-05,187.99609375,0.9053919203579426,2.6300549507141113e-06,1.617057591676712,224.61473846435547,18295,4.07677635923028,71830,0.012604648758985697,0.17720684245042065,92.58984375,1,6.482171738753095e-05,0.23918944597244263,1,0.90234375,3.2757904529571533,70,17957.5,0.19866671261230331,28.14179603382945,49.305534191429615,1,9.999045147424113e-08,2.250075340270996e-06,0.8716313242912292,8.528433706611395,,-1.2578125,0.0,0.05675590086635501,0.11523731426078028,0,62.98030185699463,0.04070844501256943,0.1759868385270238,6.191450119018555,697,0,1e-06,0.7887139432132244,0.98046875,7.570215102285147,,1772958669.8400528,-0.037256717681884766,0.0078125,-3.8099544048309326,512,15,17598,91.654296875,0.0005667331896501382,17957,0.0005945070297457278,-0.07642723619937897,0,0.09197591221891344
0.94921875,873.547385727,0.89453125,0.785434365272522,359.24804497539174,46,228,17804,0.0,16,49.55768096446991,0.39465602385946547,0,0.037245411425828934,69.36424350738525,1e-05,184.18359375,0.9066350385546684,3.4496188163757324e-06,1.838120937347412,224.47695922851562,18431,4.565662328153849,71214,0.012731134868911568,0.17419917031081922,93.99609375,1,0.00016721469000913203,0.2398325800895691,1,0.89453125,2.2136929035186768,66,17803.5,0.19718710356818783,28.105034083127975,49.55768096446991,1,5.501461508572447e-09,2.030283212661743e-06,0.8647536635398865,8.213665079325438,,0.11474609375,0.0,0.06411186463551898,0.10188208103163324,0,60.877646923065186,0.04125780612230301,0.005225917491770815,6.252938270568848,1638,0,1e-06,0.6699309833347797,1.4140625,7.682912174612284,,1772958719.4052253,0.08842182159423828,0.00390625,-3.570295572280884,512,16,16793,91.654296875,0.0005793496520670516,17803,0.0016414647252531722,-0.1473787510767579,0,0.0796788815932814
0.9609375,921.732054897,0.9140625,0.7970792055130005,372.6551464766466,52,183,18371,0.0,17,49.2969174683094,0.3840564560468732,0,0.03937999904155731,69.36424350738525,1e-05,192.39453125,0.9365460202097893,3.0994415283203125e-06,1.5928975939750671,224.49847412109375,18548,4.308046888560057,73483,0.012745070563392748,0.16544374809169193,94.6484375,1,0.0002151365151803475,0.2157362699508667,1,0.9140625,2.4455575942993164,58,18370.75,0.20266414863359666,28.221620559692383,49.2969174683094,1,-5.712016193371028e-09,2.4847686290740967e-06,0.9051834344863892,8.148600924760103,,0.283203125,0.0,0.05862644269504588,0.11151327600190028,0,33.59218809008598,0.040136728435754776,0.0,5.409611225128174,300,0,1e-06,0.8699826374650002,1.3984375,7.597484238445759,,1772958768.7266212,-0.16341769695281982,0.0,-4.24790096282959,507,17,18248,91.654296875,0.0005462042708620331,18370,0.0009914404727169313,-0.08846429735422134,0,0.05887133903161157
0.482421875,970.177023,0.93359375,0.7796257734298706,387.2584551072428,54,201,18657,0.0,18,48.177127584815025,0.3773876506640142,0,0.03770264983177185,69.36424350738525,1e-05,199.41796875,0.9061289541423321,2.6971101760864258e-06,1.7818576097488403,224.51461029052734,19601,3.6769684851169586,74628,0.012141943427967145,0.1522338285299943,92.09765625,1,0.00019931340648327023,0.23252199590206146,1,0.93359375,2.036328077316284,74,18657.0,0.20629517039886508,28.163685593754053,48.177127584815025,1,-1.3013055877308943e-07,1.993030309677124e-06,0.9095414280891418,7.7716891802847385,,-0.11572265625,0.0,0.04927062878700968,0.13278385208356655,0,48.42523276805878,0.0408736914396286,0.06966164300683886,5.602510452270508,1647,0,1e-06,0.7669991459697485,0.9375,7.575105085968971,,1772958816.911262,0.016081929206848145,0.0,-4.303529262542725,453,18,17954,91.654296875,0.0005476991402640913,18657,0.00304153875913471,-0.1754776444286108,0,0.06671669040224515
0.87109375,1039.675549881,0.89453125,0.780681848526001,400.61854320851717,60,170,19405,0.0,19,48.43759813159704,0.3561204504744812,0,0.03877181559801102,69.36424350738525,1e-05,207.61328125,0.9033146314322948,2.518296241760254e-06,1.7670007646083832,224.49978256225586,19690,3.625560473650694,77620,0.011637653071789421,0.16199148085757067,95.58984375,1,-0.00012403919754433446,0.24177531898021698,1,0.89453125,2.076154947280884,82,19405.0,0.21866628152393539,27.64206936582923,48.43759813159704,1,-6.405797670083757e-09,1.8291175365447998e-06,0.8540894389152527,8.609685216099024,,0.216796875,0.0,0.04670910169609242,0.14016207778016324,0,60.01230812072754,0.041066281497478485,0.0,6.213031768798828,831,0,1e-06,0.6181165184825659,1.3515625,7.572050493210554,,1772958865.3562782,0.1003270149230957,0.0078125,-3.569917917251587,512,19,18859,91.654296875,0.0005290683006632116,19405,0.0010615336359478533,-0.05994895100593567,0,0.09542219288414344
0.90625,1088.937290936,0.9140625,0.8560317158699036,271.0474808926218,54,191,18836,0.0,20,69.49059234187007,0.3775711130301432,0,0.042676713317632675,69.36424350738525,1e-05,199.015625,0.9141579866409302,2.384185791015625e-06,2.725834548473358,224.58291625976562,19288,3.6840446032583714,75341,0.012133605694654041,0.14591605809877756,95.28515625,1,0.000727952312445268,0.23455582559108734,1,0.9140625,2.1190783977508545,80,18835.25,0.2062025678505993,28.446585226804018,69.49059234187007,1,-4.735801084621016e-09,4.544854164123535e-06,0.8862172961235046,7.4341313280165195,0.8847611827141774,0.36328125,0.0,0.048898270573238624,0.1337720720082371,0,14.980928540229797,0.04120796546339989,0.0,5.464120864868164,733,0,1e-06,0.91890012845397,1.3984375,7.857794094830751,21.06484216451645,1772958934.8549268,0.052188754081726074,0.0,-4.084561824798584,409,20,18555,91.654296875,0.0005469527277763753,18835,0.0024610879336250946,-0.08637944608926773,0,0.04212460381677374
0.8203125,1136.407764516,0.890625,0.6062636375427246,364.0331892733607,58,162,17930,0.0,21,49.25375083461404,0.39541301152856406,0,0.03714635223150253,69.36424350738525,1e-05,188.62109375,0.8888441771268845,2.7120113372802734e-06,2.123872607946396,224.5997200012207,18934,4.265119217336178,71720,0.012393254003442338,0.16704972284943273,91.53515625,1,0.0001116879575420171,0.2239076942205429,1,0.890625,1.8218268156051636,69,17930.0,0.19681943541823654,28.359021186828613,49.25375083461404,1,-8.769055703794493e-09,1.9408762454986572e-06,0.8582227230072021,8.066329967230558,,0.1630859375,0.0,0.05946903537836277,0.10985403411147646,0,44.72018253803253,0.04150336608290672,0.0,5.992149829864502,1715,0,1e-06,1.0482361763715744,1.234375,7.590228695422411,,1772958984.1164718,0.17006707191467285,0.0078125,-3.6049695014953613,512,21,17219,91.654296875,0.0005786860859300993,17930,0.0020028595463372767,-0.008004017174243927,0,0.07208543516753707
1.078125,1184.482775671,0.9296875,0.7843539714813232,363.27160941007133,56,207,17242,0.0,22,47.46310901641846,0.40938553651290294,0,0.036832354962825775,69.36424350738525,1e-05,175.25390625,0.8924143798649311,2.4810433387756348e-06,1.9558986127376556,224.6325912475586,17795,3.6911913119256496,68968,0.012939542684504859,0.15595361547208106,94.15234375,1,0.0006881974550196901,0.21721577644348145,1,0.9296875,1.8462562561035156,63,17242.0,0.1900397194239253,28.23450168222189,47.46310901641846,1,1.1988683823460633e-08,1.866370439529419e-06,0.9202942252159119,6.996858958154917,,0.31640625,0.0,0.05352034729041946,0.12315162028594312,0,43.60953378677368,0.04095622897148132,0.006023049354553223,5.049314975738525,1151,0,1e-06,0.7910209521651268,1.4609375,7.565460283309221,,1772959031.5869656,0.002404630184173584,0.0,-4.463630199432373,403,22,16644,91.654296875,0.0005938439417045779,17242,0.0011942680866923183,-0.044155316427350044,0,0.05364724004175514
1.0078125,1233.492908962,0.88671875,1.4335567951202393,361.48138234077163,54,176,17376,0.0,23,48.06748244538903,0.3971491697325041,0,0.03719761595129967,69.36424350738525,1e-05,178.20703125,0.9146092236042023,2.514570951461792e-06,1.822409451007843,224.50587844848633,18035,3.6746879778802395,69502,0.013159466254268974,0.17642120203116668,93.28515625,1,-1.5571873518638313e-05,0.21513009071350098,1,0.88671875,2.634557008743286,63,17375.5,0.19589185256076233,27.602661594748497,48.06748244538903,1,2.004720833781448e-08,1.6093254089355469e-06,0.8685693144798279,8.048511657863855,,0.263671875,0.0,0.05287168682743287,0.12350882616588989,0,41.290802001953125,0.04062405601143837,0.0,5.329460620880127,1086,0,1e-06,0.8994570299983025,1.3515625,7.744250264018774,,1772959079.6619928,0.02494490146636963,0.0,-3.365631103515625,420,23,16949,91.654296875,0.0005845019713308734,17375,0.0014798896736465394,0.03159734606742859,0,0.0785528271808289
0.494140625,1282.309972263,0.94140625,0.8176376819610596,358.4162302823892,57,206,17564,0.0,24,49.00308221578598,0.40019967265790446,0,0.036900702863931656,69.36424350738525,1e-05,181.515625,0.946271687746048,2.693384885787964e-06,2.0100499093532562,224.5423583984375,18057,4.116815086454153,70254,0.013469292677229025,0.1750945850271689,92.9140625,1,0.0002262014168081805,0.20641297101974487,1,0.94140625,2.860161781311035,71,17563.5,0.19442412079030413,28.11562780290842,49.00308221578598,1,-9.552545776614352e-08,1.9222497940063477e-06,0.9376130104064941,8.136295177042484,,-0.1552734375,0.0,0.05859901338648551,0.11146124162490684,0,71.9024863243103,0.04114261269569397,0.0024829487811075523,5.784107685089111,1006,0,1e-06,0.8293567448854446,0.88671875,7.605115327984095,,1772959128.6721828,-0.05666518211364746,0.0,-4.739803314208984,503,24,17051,91.654296875,0.0005856266219104103,17563,0.0015513944090344012,-0.08421561773866415,0,0.08828751047258265
1.5546875,1331.214321097,0.94921875,0.7911701202392578,373.7958357580951,59,159,18241,0.0,25,48.79869772493839,0.38482983512289126,0,0.03800525888800621,69.36424350738525,1e-05,191.25390625,0.9314611405134201,2.730637788772583e-06,1.8034088611602783,224.5326042175293,19362,3.853222943842411,72963,0.012766212196776724,0.16895739772855398,93.7578125,1,0.00021054949320387095,0.1970084011554718,1,0.94921875,2.059898614883423,71,18240.75,0.20225741441081935,28.078339260071516,48.79869772493839,1,2.290641454294473e-08,2.1532177925109863e-06,0.93319171667099,8.27232315018773,,0.96875,0.0,0.05281064298127011,0.12381150224286022,0,96.36798143386841,0.04007519781589508,0.1786409243941307,5.901705265045166,1674,0,1e-06,1.3537587076425552,1.9453125,7.580341827124357,,1772959177.4891708,0.04726266860961914,0.00390625,-4.76731014251709,512,25,17688,91.654296875,0.0005492537014088659,18240,0.002404113009106368,-0.1087245736271143,0,0.135958798637148
0.83984375,1379.626034806,0.92578125,0.7998140454292297,372.6558313992319,55,202,18222,0.0,26,48.89699412882328,0.3853296886071098,0,0.03776320070028305,69.36424350738525,1e-05,191.16015625,1.0182755626738071,2.25752592086792e-06,1.8440558910369873,224.58337020874023,19066,3.8368648029863834,72887,0.013970606043242377,0.1697948359192486,93.5546875,1,0.00019000891734322067,0.20428769290447235,1,0.92578125,1.850855827331543,77,18221.75,0.201991995227312,28.085525013506413,48.89699412882328,1,1.5200480874000277e-08,2.0116567611694336e-06,0.899973452091217,8.309249885380268,,-0.1064453125,0.0,0.05264127763505678,0.12417906681016837,0,16.096525967121124,0.04037334397435188,0.0,5.642900466918945,1457,0,1e-06,0.849322434514761,1.2578125,7.563761681318283,,1772959226.393559,0.12880545854568481,0.00390625,-4.704545021057129,512,26,17609,91.654296875,0.0005539169395688103,18221,0.0010812904220074415,-0.0002182144671678543,0,0.04443195281783119
