actor/entropy,global_seqlen/balanced_min,timing_s/start_profile,prompt_length/min,critic/rewards/max,_runtime,timing_s/stop_profile,actor/lr,response_length/min,timing_s/generate_sequences,critic/score/min,perf/max_memory_reserved_gb,_timestamp,critic/advantages/max,prompt_length/mean,actor/pg_clipfrac,prompt_length/clip_ratio,global_seqlen/minmax_diff,val-aux/openai/gsm8k/overlong/mean@1,timing_s/gen,critic/returns/min,val-aux/openai/gsm8k/overlong_reward/mean@1,global_seqlen/min,actor/grad_norm,global_seqlen/max,timing_s/testing,critic/returns/mean,timing_s/old_log_prob,actor/ppo_kl,critic/score/mean,val-core/openai/gsm8k/acc/mean@1,critic/rewards/min,perf/time_per_step,val-aux/openai/gsm8k/reward/mean@1,critic/score/max,actor/pg_loss,training/global_step,global_seqlen/mean,critic/rewards/mean,timing_s/step,_step,perf/mfu/actor,timing_per_token_ms/update_actor,timing_per_token_ms/adv,response_length/clip_ratio,perf/throughput,training/epoch,critic/advantages/min,response_length/max,timing_s/reshard,perf/cpu_memory_used_gb,critic/returns/max,perf/total_num_tokens,critic/advantages/mean,timing_s/adv,timing_s/reward,timing_per_token_ms/gen,timing_s/update_actor,actor/pg_clipfrac_lower,perf/max_memory_allocated_gb,response_length/mean,global_seqlen/balanced_max,prompt_length/max
0.1658819615840912,300382,2.857297658920288e-06,62,1,7422.770755323,2.3581087589263916e-06,1e-06,44,46.342647552490234,0,108.84765625,1773128038.6705675,2.561730146408081,94.41015625,0.00019295677793707,0,18653,,49.15421698242426,-3.7499847412109375,,293198,0.23108653724193573,311851,,-0.007295772433280945,121.31218818202615,-4.978561774393597e-05,0.93359375,,0,611.4076372459531,,1,0.005141420580912381,11,300382.0,0.93359375,611.4076372459531,11,0.21267652948588772,0.3660633771888938,7.25227172246651e-05,0.004150390625,491.2957930212512,0,-3.7499847412109375,512,0.9174933433532715,229.59455490112305,2.561730146408081,1201528.0,-0.007295772433280945,0.08713807538151741,0.9311968386173248,0.060324949906267196,439.8353974670172,0.0,88.96240949630737,198.931640625,300382,173
0.15324850380420685,297782,3.859400749206543e-06,58,1,8034.731043214,2.089887857437134e-06,1e-06,56,46.689056396484375,0,108.84765625,1773128651.890357,2.561730146408081,93.34765625,0.0002072674133160035,0,8930,,50.58494722098112,-3.7499847412109375,,292248,0.2221001386642456,301178,,-0.002541858935728669,121.90738198906183,3.2297393445901434e-05,0.96044921875,,0,613.1612235978246,,1,0.013579930266132578,12,297782.25,0.96044921875,613.1612235978246,12,0.2109087852216008,0.3690499292947716,7.176471146606167e-05,0.0009765625,485.650818316125,0,-3.7499847412109375,512,1.242187738418579,229.79029083251953,2.561730146408081,1191129.0,-0.002541858935728669,0.08548102900385857,0.9197797812521458,0.06254498733393893,439.586073230952,0.0,88.96240949630737,197.455322265625,297783,186
0.1437516212463379,298210,2.6114284992218018e-06,58,1,8643.221941213,2.0228326320648193e-06,1e-06,59,46.90038299560547,0,108.84765625,1773129263.8507967,2.561730146408081,94.69140625,0.0002198554861934099,0,28236,,49.86635636538267,-3.7499847412109375,,278919,0.21623660624027252,307155,,-0.0021018837578594685,121.45511385053396,5.2467382403165175e-05,0.955810546875,,0,611.912751916796,,1,-0.004509203514317051,13,298210.5,0.955810546875,611.912751916796,13,0.21124567358199803,0.3684562817164077,7.025698840237672e-05,0.002197265625,487.341535318337,0,-3.7499847412109375,512,0.8145405054092407,232.94043350219727,2.561730146408081,1192842.0,-0.0021018837578594685,0.08380548655986786,0.9185183458030224,0.0619468616415474,439.5101279951632,0.0,88.96240949630737,196.52978515625,298211,179
0.13819222152233124,292882,3.635883331298828e-06,55,1,9251.991562761,2.726912498474121e-06,1e-06,54,44.56585693359375,0,108.84765625,1773129872.3416567,3.7499847412109375,93.4921875,0.00033741187735358835,0,9315,,46.884416952729225,-3.7499847412109375,,286043,0.21224919706583023,295358,,-0.0035958890803158283,121.03926073759794,0.00017691758188220774,0.938232421875,,0,608.4398886524141,,1,-0.00890681292366935,14,292882.75,0.938232421875,608.4398886524141,14,0.20750040799171562,0.3750849591926209,7.779863060424663e-05,0.001708984375,481.3667799602736,0,-3.7499847412109375,512,0.7620572447776794,232.91276931762695,3.7499847412109375,1171531.0,-0.0035958890803158283,0.09114350751042366,0.9149126373231411,0.05945370257527607,439.4236573278904,0.0,88.96240949630737,192.526123046875,292883,189
0.12636923789978027,292345,3.7178397178649902e-06,60,1,9861.242253826,2.4810433387756348e-06,1e-06,64,44.60163497924805,0,108.84765625,1773130481.1112885,3.7499847412109375,92.58984375,0.0002487217957423127,0,8814,,47.54269168898463,-3.7499847412109375,,286260,0.20373021066188812,295074,,-0.001288715866394341,121.06716302409768,8.047273001210442e-05,0.93408203125,,0,608.7108259238303,,1,0.0036856768783763982,15,292345.0,0.93408203125,608.7108259238303,15,0.2073071313746003,0.3754342315660329,7.626084146122202e-05,0.001953125,480.26909913473753,0,-3.7499847412109375,512,0.841869056224823,232.873779296875,3.7499847412109375,1169380.0,-0.001288715866394341,0.08917790278792381,0.9094506464898586,0.06017056857459846,439.02528170868754,0.0,88.96240949630737,192.9033203125,292345,150
0.12086082994937897,289427,3.5353004932403564e-06,46,1,10470.316527172,2.428889274597168e-06,1e-06,53,44.49775314331055,0,108.84765625,1773131090.3618553,3.7499847412109375,93.99609375,0.0003745681715372484,0,22560,,47.64406517520547,-3.7499847412109375,,278126,0.21128597855567932,300686,,-0.00486112292855978,121.10358844697475,2.5681810086553014e-05,0.94384765625,,0,609.1912780664861,,1,0.028934604721143842,16,289427.0,0.94384765625,609.1912780664861,16,0.20506533370482743,0.3795158759287941,7.26090037125863e-05,0.000732421875,475.10036735688857,0,-3.7499847412109375,512,0.7475367784500122,232.81765365600586,3.7499847412109375,1157708.0,-0.00486112292855978,0.08406002447009087,0.8987589031457901,0.06165920172797395,439.36856568977237,0.0,88.96240949630737,188.6474609375,289427,228
0.1159842237830162,292607,3.3974647521972656e-06,52,1,11080.510248062,2.171844244003296e-06,1e-06,36,44.592830657958984,0,108.84765625,1773131699.4362545,3.7499847412109375,94.6484375,0.00033693812520141364,0,14413,,48.35047788918018,-3.7499847412109375,,286789,0.23294129222631454,301202,,-0.004515990614891052,121.0970826856792,0.0001225412275296378,0.936279296875,,0,609.0045322217047,,1,-0.0047939765167939186,17,292607.5,0.936279296875,609.0045322217047,17,0.2077464418873313,0.37461296527581955,7.358528754174662e-05,0.002685546875,480.46850970474856,0,-3.7499847412109375,512,0.8421412110328674,233.1592140197754,3.7499847412109375,1170430.0,-0.004515990614891052,0.0861264280974865,0.918357752263546,0.06177001327266712,438.4582529477775,0.0,88.96240949630737,191.10107421875,292608,183
0.11428416520357132,292578,3.9227306842803955e-06,54,1,11692.274581485,2.4028122425079346e-06,1e-06,46,44.92863464355469,0,108.84765625,1773132309.6299365,2.561730146408081,92.09765625,0.0003741868140423321,0,21162,,47.54874478280544,-3.7499847412109375,,282687,0.24411595985293388,303849,,-0.0027851536870002747,121.78967276588082,0.0001125012175862139,0.940673828125,,0,610.1305946968496,,1,0.02398125441686716,18,292578.0,0.940673828125,610.1305946968496,18,0.20714616517540052,0.37572122888491755,7.24386014115333e-05,0.000244140625,479.5334024273455,0,-3.7499847412109375,512,0.8978838920593262,249.41759490966797,2.561730146408081,1170312.0,-0.0027851536870002747,0.08477576449513435,0.9055620618164539,0.05995453772987018,439.71106281876564,0.0,88.96240949630737,193.623046875,292578,201
0.11022575944662094,300781,2.767890691757202e-06,60,1,12327.481345391,2.4512410163879395e-06,1e-06,61,46.856449127197266,0,108.84765625,1773132921.3942282,3.7499847412109375,95.58984375,0.0005824772497362574,0,10999,,50.194121558219194,-3.7499847412109375,,293588,0.25578778982162476,304587,,0.0007534983451478183,121.10215801000595,0.00016428116754063637,0.93017578125,,0,611.70333154127,,1,-0.003489286456897389,19,300781.25,0.93017578125,611.70333154127,19,0.2131944189107213,0.3651474263172645,7.350509197680982e-05,0.001708984375,491.7109887927872,0,-3.7499847412109375,512,0.8167526721954346,229.28806686401367,3.7499847412109375,1203125.0,0.0007534983451478183,0.0884358137845993,0.9089908562600613,0.061846724830202475,439.31799728795886,0.0,88.96240949630737,198.141845703125,300782,170
0.10431873798370361,296387,3.3229589462280273e-06,54,1,13197.943022476,5.055218935012817e-06,1e-06,64,46.133121490478516,0,108.84765625,1773133556.6011026,2.561730146408081,95.28515625,0.0005023345847803284,0,13249,0.0,50.075374003499746,-3.7499847412109375,0.0,291058,0.2265569232404232,304307,23.011982142925262,-0.006779633462429047,121.13758043572307,0.00014609996387093815,0.946533203125,0.9044730856709629,0,635.1392973214388,0.9044730856709629,1,0.02197337390316534,20,296387.5,0.946533203125,635.1392973214388,20,0.2097991223015218,0.3709731531226898,8.040724963139545e-05,0.00048828125,466.6496015125336,0,-3.7499847412109375,512,0.7943484783172607,231.12884902954102,2.561730146408081,1185550.0,-0.006779633462429047,0.09532681480050087,0.9118162244558334,0.06296714039335433,439.8072216846049,0.0,88.96240949630737,194.15576171875,296388,191
0.10262329876422882,283915,3.4868717193603516e-06,58,1,13821.334589655,3.2298266887664795e-06,1e-06,61,43.196266174316406,0,108.84765625,1773134427.0621557,3.7499847412109375,91.53515625,0.0005003363021387486,0,16633,,47.26530296728015,-3.7499847412109375,,276141,0.23310070857405663,292774,,-0.005191275384277105,121.12386944890022,8.438248195830056e-05,0.933837890625,,0,870.3790147677064,,1,0.0066275898716412485,21,283915.0,0.933837890625,870.3790147677064,21,0.12606885398232695,0.6171864937482,7.231208149184242e-05,0.000732421875,326.1969730230381,0,-3.7499847412109375,512,0.6218565106391907,397.8608207702637,3.7499847412109375,1135660.0,-0.005191275384277105,0.08212193846702576,0.906283549964428,0.062131345818606486,700.9140134900808,0.0,88.96240949630737,185.7255859375,283915,162
0.09576837718486786,283677,6.2622129917144775e-06,56,1,14429.881676156,1.9669532775878906e-06,1e-06,45,50.44950866699219,0,108.84765625,1773135050.4543555,3.7499847412109375,94.15234375,0.0004971293101334595,0,17989,,60.66213909164071,-3.7499847412109375,,271465,0.26229386776685715,289454,,-0.005170405842363834,122.29464753344655,5.217053460171428e-05,0.95361328125,,0,623.3028105571866,,1,0.035454415177810006,22,283677.75,0.95361328125,623.3028105571866,22,0.20110326795315545,0.38692293279692774,8.161710510982278e-05,0.000244140625,455.12028053653904,0,-3.7499847412109375,512,7.6886162757873535,228.91049575805664,3.7499847412109375,1134711.0,-0.005170405842363834,0.09261182695627213,1.1094352900981903,0.08098402816804556,439.04570799693465,0.0,88.96240949630737,182.876708984375,283678,207
0.09272506088018417,278336,3.0882656574249268e-06,54,1,15039.215765575,1.862645149230957e-06,1e-06,59,41.793540954589844,0,108.84765625,1773135659.001359,3.7499847412109375,93.28515625,0.00050232719968335,0,16113,,46.55195642262697,-3.7499847412109375,,270436,0.24456574767827988,286549,,-0.0019391243113204837,121.3139617703855,0.00013805509499320578,0.9404296875,,0,608.4854994490743,,1,0.012352613994153216,23,278336.5,0.9404296875,608.4854994490743,23,0.19705172108291183,0.3947909517394525,7.94728719693014e-05,0.001708984375,457.42503354970205,0,-3.7499847412109375,512,1.4317790269851685,241.55630493164062,3.7499847412109375,1113346.0,-0.0019391243113204837,0.08848080411553383,0.9014502130448818,0.06366079510786594,439.5389269553125,0.0,88.96240949630737,178.52783203125,278337,176
0.08981013298034668,285642,2.78279185295105e-06,57,1,15654.148296724,1.8961727619171143e-06,1e-06,70,43.59589767456055,0,108.84765625,1773136268.335483,3.7499847412109375,92.9140625,0.000744305425996572,0,11597,,47.57938626036048,-3.7499847412109375,,281369,0.23378576710820198,292966,,-0.0025431779213249683,121.41089360788465,0.00017277852103347868,0.9443359375,,0,609.2747345641255,,1,-0.005964849459815014,24,285642.0,0.9443359375,609.2747345641255,24,0.20245980344484973,0.384380901406144,7.608671203599852e-05,0.00146484375,468.82298542109737,0,-3.7499847412109375,512,0.8044407963752747,235.96123886108398,3.7499847412109375,1142568.0,-0.0025431779213249683,0.08693424239754677,0.9186724163591862,0.062440794995696124,439.1813177578151,0.0,88.96240949630737,186.033203125,285642,206
0.08840446919202805,282098,3.296881914138794e-06,59,1,16266.132569921,2.253800630569458e-06,1e-06,40,43.79111099243164,0,108.84765625,1773136883.2680118,2.561730146408081,93.7578125,0.00029299272910066065,0,25108,,49.30652157962322,-3.7499847412109375,,274270,0.2237195186316967,299378,,-0.00384590495377779,122.23047844320536,0.00016013981641549435,0.9619140625,,0,614.8739236295223,,1,0.008904596459615277,25,282098.75,0.9619140625,614.8739236295223,25,0.19852839909149544,0.39191079349665703,8.239004278331521e-05,0.000732421875,458.7912076915005,0,-3.7499847412109375,512,2.148700475692749,240.22581481933594,2.561730146408081,1128395.0,-0.00384590495377779,0.09296851232647896,0.9195018745958805,0.06623988776930506,442.2301798276603,0.0,88.96240949630737,181.729248046875,282099,159
0.08469051867723465,286086,3.591179847717285e-06,55,1,16876.244251113,2.3283064365386963e-06,1e-06,49,44.66385269165039,0,108.84765625,1773137495.252257,3.7499847412109375,93.5546875,0.000567437147765304,0,15262,,49.060975566506386,-3.7499847412109375,,280059,0.23863597959280014,295321,,-0.00392596609890461,122.05661103501916,0.000151221267110202,0.95556640625,,0,611.9209157340229,,1,0.003773387026740238,26,286086.5,0.95556640625,611.9209157340229,26,0.2025077474982805,0.38424709047907085,7.871773446178326e-05,0.0009765625,467.52201574418837,0,-3.7499847412109375,512,1.3762658834457397,255.82164001464844,3.7499847412109375,1144346.0,-0.00392596609890461,0.09008032456040382,0.9124472737312317,0.06445672126833273,439.7116210013628,0.0,88.96240949630737,185.82666015625,286087,202
0.08267558366060257,282109,2.466142177581787e-06,60,1,17488.792648426,1.996755599975586e-06,1e-06,60,43.1312141418457,0,108.84765625,1773138105.363934,2.561730146408081,92.47265625,0.0006281336213760369,0,12747,,48.53790543228388,-3.7499847412109375,,275738,0.24285516142845154,288485,,-0.00366872432641685,121.44521975889802,0.00018388814568481848,0.94384765625,,0,610.0758112184703,,1,0.006105707261667703,27,282109.5,0.94384765625,610.0758112184703,27,0.1999917523737974,0.38903792815673643,7.887939841945479e-05,0.001220703125,462.41712064695446,0,-3.7499847412109375,512,1.5562779903411865,232.28670120239258,2.561730146408081,1128438.0,-0.00366872432641685,0.08901051059365273,0.9046889543533325,0.06474569534899872,439.00518157333136,0.0,88.96240949630737,183.02490234375,282110,192
0.08270047605037689,283973,3.248453140258789e-06,56,1,18103.608293769,1.8887221813201904e-06,1e-06,61,43.34756088256836,0,108.84765625,1773138717.912363,3.7499847412109375,93.58203125,0.0006611509093090717,0,17688,,47.331054233014584,-3.7499847412109375,,272314,0.2959988862276077,290002,,-0.003430999116972089,122.52320259064436,0.00037251461475307224,0.9248046875,,0,612.48127431795,,1,0.0145724626709125,28,283973.25,0.9248046875,612.48127431795,28,0.2001711704153517,0.38870204419435933,7.848356421359466e-05,0.00048828125,463.6439706931912,0,-3.7499847412109375,512,1.3869919776916504,232.10810470581055,3.7499847412109375,1135893.0,-0.003430999116972089,0.08914893120527267,0.9081997387111187,0.06289164120940414,441.5239310860634,5.1028737289016135e-06,88.96240949630737,183.735595703125,283974,167
0.08507595211267471,291333,3.334134817123413e-06,56,1,18741.559181585,1.8589198589324951e-06,1e-06,48,44.963558197021484,0,108.84765625,1773139332.7280824,2.561730146408081,94.359375,0.0005952668698228081,0,13553,,50.77853413671255,-3.7499847412109375,,283950,0.269123587757349,297503,,-0.0008855602354742587,121.85460210591555,0.0002610867853718446,0.93017578125,,0,614.7584380507469,,1,0.012935823122461443,29,291333.25,0.93017578125,614.7584380507469,29,0.20562777408160798,0.37846523209247707,7.827881111229384e-05,0.004150390625,473.8987413068271,0,-3.7499847412109375,512,1.395240306854248,232.36774826049805,2.561730146408081,1165333.0,-0.0008855602354742587,0.09122088178992271,0.9110991135239601,0.0651978965261185,441.0380243100226,0.0,88.96240949630737,190.145751953125,291334,222
0.0766218900680542,289995,9.88692045211792e-06,57,1,19354.363536236,6.925314664840698e-06,1e-06,65,44.39388656616211,0,108.84765625,1773139970.6789005,3.7499847412109375,94.54296875,0.0005844725742463197,0,17389,0.0,49.154317542910576,-3.7499847412109375,0.0,282827,0.2347053848206997,300216,22.891196843236685,-0.001982632325962186,122.04106737673283,0.00021512415818136787,0.9443359375,0.8984078847611827,0,637.245291184634,0.8984078847611827,1,0.0027720761645468883,30,289995.0,0.9443359375,637.245291184634,30,0.20420610145565088,0.38107427195780513,8.155558980307305e-05,0.000244140625,455.07594016254177,1,-3.7499847412109375,512,1.3249528408050537,231.8573112487793,3.7499847412109375,1159980.0,-0.001982632325962186,0.09460285305976868,0.9247661381959915,0.06361108061127348,442.0385339856148,0.0,88.96240949630737,188.6552734375,289995,192
0.07399974018335342,285726,3.248453140258789e-06,56,1,19964.518005071,4.157423973083496e-06,1e-06,64,43.17399978637695,0,108.84765625,1773140583.4833195,2.561730146408081,92.9453125,0.0004193641107121948,0,9452,,47.46800226345658,-3.7499847412109375,,279322,0.20580744743347168,288774,,-0.0019218380330130458,122.32951287552714,0.0002024649264456002,0.95361328125,,0,612.7519339099526,,1,-0.004528011806542054,31,285726.25,0.95361328125,612.7519339099526,31,0.2012626956871297,0.3866116596349306,8.051263672787299e-05,0.00146484375,466.3000378910091,1,-3.7499847412109375,512,1.3306437730789185,232.04595947265625,2.561730146408081,1142905.0,-0.0019218380330130458,0.09201829507946968,0.9050846695899963,0.0622775386852767,441.86039885506034,0.0,88.96240949630737,186.084228515625,285727,191
0.07531094551086426,278528,3.6545097827911377e-06,59,1,20576.924917577,1.9408762454986572e-06,1e-06,66,42.644989013671875,0,108.84765625,1773141193.6377556,1.2499974966049194,90.9375,0.00041538514187777764,0,9646,,45.84713538736105,-3.7499847412109375,,274194,0.19555439800024033,283840,,0.00015800817345734686,121.70692079514265,0.00020036230370834573,0.96484375,,0,610.0890096314251,,1,0.007976643530128058,32,278528.0,0.96484375,610.0890096314251,32,0.1963426260156137,0.39622935524034,8.023538518554072e-05,0.0,456.53666203275475,1,-3.7499847412109375,499,1.1963826417922974,232.0072364807129,1.2499974966049194,1114112.0,0.00015800817345734686,0.08939120545983315,0.9087765999138355,0.061819251849112564,441.44387942552567,0.0,88.96240949630737,181.0625,278528,191
